ï..BOROUGH,BUILDING.CLASS.CATEGORY,RESIDENTIAL.UNITS,LAND..SQUARE.FEET,GROSS..SQUARE.FEET,YEAR.BUILT,SALE.PRICE,MortgageRate,CovidDummy
Brooklyn,1 ONE FAMILY DWELLINGS,1,1120,1080,1920,615000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1800,1132,1990,420000,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1621,1116,1989,530000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1621,1134,1992,551000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2250,1116,1989,520000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1800,1116,1989,525000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1801,1134,1992,491790,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3397,1116,1988,525000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3230,1134,1990,560000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2592,1134,1990,600000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1800,1116,1989,355000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1800,1116,1989,499500,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1800,1116,1990,260000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1800,1116,1990,590000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1476,1116,1988,490000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1800,1134,1990,520000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1800,1116,1989,500000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1810,1116,1992,475000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2736,1116,1989,625000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2500,907,1910,750000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1817,1176,1910,565000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1875,1577,1910,415000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1875,1368,1910,650000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1812,1102,1910,629000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1838,1054,1910,320000,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2002,1448,1910,465000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1640,1352,1930,585000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1834,1254,1920,690000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1368,1899,610000,3.14,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1190,1080,1920,655786,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1600,1360,1920,300000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1600,1360,1920,580000,3.14,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1128,1930,535000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2600,1428,1960,610000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2600,2052,1960,639000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3050,1646,1984,630000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3050,1646,1984,740000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1583,966,1920,629000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1967,1482,1920,577500,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1650,2032,1925,691600,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,864,1925,300000,3.14,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1800,1440,2003,525000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,6303,1440,2003,650000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1900,1590,1920,500000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1792,1258,1960,530000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1088,1901,481000,3.14,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1626,1190,1960,350000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3670,2448,1950,600000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1440,1088,1960,470000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1440,1088,1960,550000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1440,1088,1960,535000,3.14,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2518,1088,1960,565000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1520,1088,1960,545000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2600,1296,1960,660000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3485,1098,1920,280000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1784,2286,1920,1942500,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1700,1700,1899,1875000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1830,2042,1930,900000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,4500,3037,1920,2465000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1820,1844,1930,1695000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,6000,2722,1920,2200000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,15600,4685,1905,3625000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1575,2132,1920,1750000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2970,1932,1910,2025000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2205,1344,1925,730000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,780,1152,1915,795000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,854,1280,1910,555000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5000,2719,1899,2620000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,6000,2554,1920,2340000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,13000,6055,1910,2993000,3.14,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5000,3906,1910,2750000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,6000,3418,1910,2575000,3.14,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,8615,2970,1922,2337500,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1737,1071,1893,905000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2070,1248,1910,710000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1773,1452,1920,693000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5000,2303,1920,1825000,3.14,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,6500,2863,1920,1750000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5000,3094,1930,2615000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5000,2638,1897,2533000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5000,2848,1899,1875000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2400,2185,1899,1475000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1625,1925,906243,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3960,2407,1899,2450000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,4000,2367,1899,2300000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3700,1700,1899,1748000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5500,3511,1910,1900000,3.14,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5300,3882,1910,1600000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,7110,2968,1899,3150000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1936,1905,1272500,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1488,1905,995000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3900,2592,1899,1345000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,6100,3065,1910,3250000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5000,3096,1905,1850000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,8298,5870,1899,1250000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,9600,3733,1910,2500000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,960,1760,1933,700000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,4000,2281,1899,800000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,4500,2320,1920,1995000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,6200,2720,1930,1775000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1500,1568,1905,1350000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2924,2056,1930,1705000,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2101,1230,1940,662500,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2500,1408,1920,749000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2342,1536,1920,880000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2700,1600,1915,1170000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,6000,3084,1910,2277000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5000,2190,1910,1998000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5250,2950,1915,1700000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3675,2125,1915,1650000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5250,2352,1910,1965000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5000,2972,1915,1900000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5000,3208,1915,3300000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,4000,2316,1910,1560000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5000,2372,1901,1735000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5000,2940,1915,1685000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,4000,2742,1905,1995000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1800,1784,1930,942500,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1800,1784,1930,990407,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,4000,2599,1925,294000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1800,1896,1910,859000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3317,2484,1910,720118,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3317,2484,1910,995000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,4000,1916,1910,1195000,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,4781,2892,1910,1600000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,4715,2304,1910,1750000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5175,2563,1910,1799000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5000,3536,1910,1800000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,4000,4050,1910,860000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1650,1920,620000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,2020,1931,999500,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,4000,1138,1910,530000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2500,1178,1910,525000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1860,1376,1920,650000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1604,1920,790000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2483,1408,1925,250000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2483,1408,1925,625000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1444,1828,1950,630000,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1600,1925,630000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1378,1920,610000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,858,1920,575000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1168,1092,1950,700000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1168,1098,1950,511000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1702,1930,655000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1568,1935,630000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1930,1940,680000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2500,1120,1925,575000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2500,1734,1930,500000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1600,1935,250000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2175,1438,1935,631927,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1883,1288,1930,580000,3.14,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1664,1920,650000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1408,1910,715000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1800,2122,1910,960000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2200,1404,1920,625000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2400,1445,1920,620000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1296,1920,590000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1272,1915,375841,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1513,1910,810000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1507,1910,680000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1560,1456,1910,449875,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1560,1456,1910,799000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1780,1376,1910,695000,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1376,1910,665000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1338,1920,620000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2204,720,1899,360000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1700,1584,1910,910000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1898,1504,1920,650000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3000,1330,1910,925000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1700,1300,1930,585000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2208,1627,1945,565000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2700,904,1945,610000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1300,1925,360000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2563,1504,1910,820000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1280,1925,675000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1280,1920,649000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2250,1320,1899,600000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1900,1344,1920,430000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1328,1920,670000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1116,1920,658000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1280,1910,705000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1280,1910,665000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1440,1930,640000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1054,1229,1930,318751,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2250,1548,1920,830000,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1144,1925,625000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1230,1925,623000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1120,1920,481650,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1280,1930,646000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1280,1930,720000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1492,1930,742000,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1472,1930,680000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1850,1224,1950,590000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1600,1520,1940,266000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1600,1720,1940,513970,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1600,1360,1930,663000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2667,1508,1915,840000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1202,1925,560000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3000,1457,1920,760000,3.14,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1995,1862,1935,969000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1374,1935,723000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3800,1944,1930,915000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1512,1930,650000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2090,1412,1930,563000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1095,1930,530000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2667,1840,1930,465000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2375,1402,1930,769000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1287,1920,650000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3000,1414,1920,410000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3000,1414,1920,690000,3.14,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,2208,1920,720000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3000,960,1920,715000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,4000,2021,1920,900000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2087,1510,1925,825000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1975,1440,1925,760000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1440,1925,705000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2030,1728,1915,738000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1430,1915,815000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1280,1925,735000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1482,1925,640000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2367,1512,1925,720000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5750,3099,1915,1100500,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2500,2053,1915,750000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1417,1925,860000,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1592,1925,925000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1352,1925,735500,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1428,1925,800000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1400,1920,685000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1664,1925,816000,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1983,1352,1925,500000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1352,1925,810000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1352,1925,970000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,2517,1925,1185000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2400,1456,1930,870000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1288,1925,810000,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1288,1925,685000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,4000,1676,1925,1250000,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1352,1925,710000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,4000,2092,1925,1165000,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2400,1504,1925,850000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1328,1925,710000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1933,1404,1920,680000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2500,1384,1920,515000,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2100,1339,1925,835000,3.14,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2700,2031,1920,1150000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2700,1512,1925,995000,3.14,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2150,1554,1925,790000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3200,2233,1925,950000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3000,1432,1930,825000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1316,1925,575000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1120,1920,605000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1600,1452,1950,575000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2150,840,1940,570000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1392,1910,430000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2667,1396,1910,725000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1414,1925,340000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1950,1480,1920,590000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1274,1920,739000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1600,1584,1940,625000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2075,1284,1925,280000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1196,1925,590000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2175,1597,1940,659000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1196,1925,500000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2020,1440,1940,575000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1560,1930,425000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2925,2266,1925,825000,3.14,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2800,1872,1920,750000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1376,1915,745000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1300,1920,662500,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,3000,2021,1930,700000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1404,1925,499900,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2500,1344,1931,635000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1850,1288,1925,735000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1484,1260,1915,675000,3.14,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1768,1910,1950000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1680,1910,1885000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1680,1910,2150000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2138,1654,1925,1525000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1648,1910,1400000,2.98,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1600,1408,1910,1549995,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2050,2704,1905,1900000,2.73,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5250,2294,1915,2400000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5250,3410,1910,2250000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5250,3523,1910,1617000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,5250,2624,1910,700000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2500,3750,1901,2822000,3.14,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,2180,1910,2200000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2600,1754,1925,1425000,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2500,2929,1920,2790000,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1800,1905,2687500,3.14,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1800,1905,2400000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1800,1905,2300000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1800,3268,1901,2725000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1800,2820,1930,2725000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,1800,1901,1725000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2000,3896,1910,1305000,3.02,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1800,2354,1920,2375000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,6000,2528,1909,2675000,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1975,2619,1910,2375000,2.87,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2150,1958,1905,1999000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2040,1408,1920,900000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2438,2324,1901,1460000,2.97,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1908,1814,1905,1760000,3.17,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2450,3348,1901,2055361,2.95,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2400,2048,1905,2015000,3.01,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,2787,1784,1901,1080000,2.8,1
Brooklyn,1 ONE FAMILY DWELLINGS,1,1336,1320,1920,825000,3.01,1
